Date,Close,High,Low,Open,Volume
2010-01-04,3.041581392288208,3.0847980076234323,2.9834619591758225,2.9834619591758225,22800
2010-01-05,3.041581392288208,3.041581392288208,3.041581392288208,3.041581392288208,0
2010-01-06,2.9819705486297607,3.0102854040043767,2.900007099479573,3.0102854040043767,106200
2010-01-07,3.0311508178710938,3.0311508178710938,2.98942367600643,2.992404795227398,17400
2010-01-08,2.9938926696777344,2.995383228482045,2.9819711837717477,2.9819711837717477,3600
2010-01-11,3.0177371501922607,3.0177371501922607,2.9581271579593333,2.9581271579593333,9600
2010-01-12,3.1295053958892822,3.1339762202101156,3.029659046803496,3.029659046803496,19800
2010-01-13,3.122053861618042,3.122053861618042,3.122053861618042,3.122053861618042,600
2010-01-14,3.122053861618042,3.122053861618042,3.122053861618042,3.122053861618042,0
2010-01-15,3.122053861618042,3.122053861618042,3.122053861618042,3.122053861618042,0
2010-01-18,3.0624442100524902,3.1295050757401888,3.0624442100524902,3.1295050757401888,8400
2010-01-19,3.0624442100524902,3.0624442100524902,3.0624442100524902,3.0624442100524902,0
2010-01-20,2.987931966781616,3.014756265914752,2.987931966781616,3.014756265914752,6600
2010-01-21,2.907459259033203,2.907459259033203,2.907459259033203,2.907459259033203,1200
2010-01-22,2.907459259033203,2.907459259033203,2.907459259033203,2.907459259033203,600
2010-01-25,2.907459259033203,2.907459259033203,2.907459259033203,2.907459259033203,0
2010-01-26,3.0281686782836914,3.0281686782836914,2.980480393378537,2.980480393378537,25800
2010-01-27,3.0281686782836914,3.0281686782836914,3.0281686782836914,3.0281686782836914,0
2010-01-28,3.0743651390075684,3.0818168655465894,3.0743651390075684,3.0818168655465894,15000
2010-01-29,2.980480432510376,2.980480432510376,2.980480432510376,2.980480432510376,6000
2010-02-01,3.050523042678833,3.0684059136414845,3.0192279119038745,3.0684059136414845,9600
2010-02-02,3.041581392288208,3.050522827137758,3.041581392288208,3.050522827137758,3600
2010-02-03,3.0788369178771973,3.0788369178771973,3.040091122867502,3.040091122867502,5400
2010-02-04,3.0788369178771973,3.0788369178771973,3.0788369178771973,3.0788369178771973,0
2010-02-05,3.047541618347168,3.047541618347168,3.016246490717555,3.017737049585589,6000
2010-02-08,3.047541618347168,3.047541618347168,3.047541618347168,3.047541618347168,0
2010-02-09,2.835928201675415,2.835928201675415,2.835928201675415,2.835928201675415,9600
2010-02-10,2.832946538925171,2.832946538925171,2.832946538925171,2.832946538925171,3000
2010-02-11,2.832946538925171,2.832946538925171,2.832946538925171,2.832946538925171,0
2010-02-12,2.832946538925171,2.832946538925171,2.832946538925171,2.832946538925171,3000
2010-02-16,2.832946538925171,2.832946538925171,2.832946538925171,2.832946538925171,0
2010-02-17,2.832946538925171,2.832946538925171,2.832946538925171,2.832946538925171,0
2010-02-18,2.956637382507324,2.956637382507324,2.832946799007141,2.832946799007141,9600
2010-02-19,2.965578556060791,2.980480305254476,2.8389077188581133,2.9789905993323926,7200
2010-02-22,2.965578556060791,2.965578556060791,2.965578556060791,2.965578556060791,0
2010-02-23,2.9640886783599854,2.9640886783599854,2.9640886783599854,2.9640886783599854,3600
2010-02-24,2.9775004386901855,2.9775004386901855,2.9775004386901855,2.9775004386901855,3000
2010-02-25,2.9775004386901855,2.9775004386901855,2.9775004386901855,2.9775004386901855,0
2010-02-26,2.905968189239502,2.905968189239502,2.905968189239502,2.905968189239502,1200
2010-03-01,2.8389081954956055,2.8389081954956055,2.8389081954956055,2.8389081954956055,600
2010-03-02,2.8389081954956055,2.8389081954956055,2.8389081954956055,2.8389081954956055,0
2010-03-03,2.8389081954956055,2.8389081954956055,2.8389081954956055,2.8389081954956055,0
2010-03-04,2.8389081954956055,2.8389081954956055,2.8389081954956055,2.8389081954956055,0
2010-03-05,2.8403995037078857,2.8403995037078857,2.8403995037078857,2.8403995037078857,3000
2010-03-08,2.8403995037078857,2.8403995037078857,2.8403995037078857,2.8403995037078857,0
2010-03-09,2.835928201675415,2.8374176946974896,2.8091036837181145,2.835928201675415,22800
2010-03-10,2.8001620769500732,2.8001620769500732,2.779298303709572,2.779298303709572,11400
2010-03-11,2.7569456100463867,2.7569456100463867,2.660080142458989,2.685414109115131,12000
2010-03-12,2.6898834705352783,2.7554546221070297,2.6824325957573008,2.6898834705352783,4200
2010-03-15,2.6898834705352783,2.6898834705352783,2.6898834705352783,2.6898834705352783,0
2010-03-16,2.745145320892334,2.745145320892334,2.68839067443408,2.6898845438655474,17400
2010-03-17,2.7780041694641113,2.8138495651261777,2.7765102997325743,2.7765102997325743,18000
2010-03-18,2.7780041694641113,2.7780041694641113,2.7780041694641113,2.7780041694641113,0
2010-03-19,2.7780041694641113,2.7780041694641113,2.7780041694641113,2.7780041694641113,0
2010-03-22,2.7780041694641113,2.7780041694641113,2.7780041694641113,2.7780041694641113,0
2010-03-23,2.640597343444824,2.778003634353298,2.61520647694476,2.778003634353298,4200
2010-03-24,2.745145320892334,2.745145320892334,2.745145320892334,2.745145320892334,1800
2010-03-25,2.7526133060455322,2.7526133060455322,2.689884256825753,2.689884256825753,1800
2010-03-26,2.7526133060455322,2.7526133060455322,2.7526133060455322,2.7526133060455322,0
2010-03-29,2.7765095233917236,2.7765095233917236,2.7765095233917236,2.7765095233917236,2400
2010-03-30,2.8004069328308105,2.8004069328308105,2.7556004646363363,2.7556004646363363,18600
2010-03-31,2.8004069328308105,2.8004069328308105,2.8004069328308105,2.8004069328308105,0
2010-04-01,2.8004069328308105,2.8004069328308105,2.8004069328308105,2.8004069328308105,0
2010-04-05,2.613713026046753,2.613713026046753,2.6077386175388773,2.6077386175388773,1800
2010-04-06,2.613713026046753,2.613713026046753,2.613713026046753,2.613713026046753,0
2010-04-07,2.6958580017089844,2.6958580017089844,2.6958580017089844,2.6958580017089844,6000
2010-04-08,2.6958580017089844,2.6958580017089844,2.6958580017089844,2.6958580017089844,0
